disease_uri,disease_uriLabel,HealthSpecialtyLabel,TreatmentDrugsLabel,CauseLabel,SymptonsLabel
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,lithium compounds,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lithium compounds,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,topiramate,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,topiramate,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,alprazolam,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,alprazolam,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,sertraline,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,sertraline,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,clonazepam,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,clonazepam,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,paroxetine,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,paroxetine,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,quetiapine,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,quetiapine,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,(RS)-citalopram,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,(RS)-citalopram,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,lamotrigine,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lamotrigine,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,carbamazepin,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,carbamazepin,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,aripiprazole,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,aripiprazole,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,duloxetine,assault,anxiety
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lithium compounds,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,topiramate,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,topiramate,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,alprazolam,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,alprazolam,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,sertraline,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,sertraline,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,clonazepam,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,clonazepam,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,paroxetine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,paroxetine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,quetiapine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,quetiapine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,(RS)-citalopram,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,(RS)-citalopram,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,lamotrigine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lamotrigine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,carbamazepin,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,carbamazepin,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,aripiprazole,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,aripiprazole,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,duloxetine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,duloxetine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,risperidone,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,risperidone,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,nefazodone,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,nefazodone,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,tranylcypromine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,tranylcypromine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,fluoxetine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,fluoxetine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,escitalopram,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,escitalopram,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,prazosin,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,prazosin,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,venlafaxine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,venlafaxine,war,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,lithium compounds,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lithium compounds,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,topiramate,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,topiramate,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,alprazolam,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,alprazolam,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,sertraline,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,sertraline,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,clonazepam,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,clonazepam,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,paroxetine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,paroxetine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,quetiapine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,quetiapine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,(RS)-citalopram,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,(RS)-citalopram,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,lamotrigine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lamotrigine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,carbamazepin,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,carbamazepin,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,aripiprazole,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,aripiprazole,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,duloxetine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,duloxetine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,risperidone,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,risperidone,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,nefazodone,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,nefazodone,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,tranylcypromine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,tranylcypromine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,fluoxetine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,fluoxetine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,escitalopram,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,escitalopram,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,prazosin,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,prazosin,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,venlafaxine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,venlafaxine,rape,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,lithium compounds,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lithium compounds,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,topiramate,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,topiramate,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,alprazolam,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,alprazolam,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,sertraline,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,sertraline,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,clonazepam,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,clonazepam,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,paroxetine,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,paroxetine,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,quetiapine,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,quetiapine,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,(RS)-citalopram,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,(RS)-citalopram,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,psychiatry,lamotrigine,assault,chronic postsurgical or post traumatic pain
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,clinical psychology,lamotrigine,assault,chronic postsurgical or post traumatic pain
