subject,predicate,object
cefaclor,use,Escherichia coli infectious disease
cefaclor,use,bacterial pneumonia
cefaclor,use,pharyngitis
cefaclor,use,urinary tract infection
moxifloxacin,use,staphylococcal infection
moxifloxacin,use,bacteroides infectious disease
moxifloxacin,use,sinusitis
moxifloxacin,use,cystitis
moxifloxacin,use,acute bronchitis
moxifloxacin,use,pyelonephritis
moxifloxacin,use,pneumonia
moxifloxacin,use,conjunctivitis
moxifloxacin,use,Pseudomonas infection
moxifloxacin,use,gram-negative bacterial infection
moxifloxacin,use,upper respiratory tract infection
moxifloxacin,use,Escherichia coli infectious disease
moxifloxacin,use,gonorrhea
moxifloxacin,use,quinolone antibiotic
moxifloxacin,use,bacterial pneumonia
moxifloxacin,use,urinary tract infection
fluconazole,use,chronic mucocutaneous candidiasis
fluconazole,use,fungal infectious disease
fluconazole,use,esophageal candidiasis
fluconazole,use,vulvovaginal candidiasis
fluconazole,use,oral candidiasis
fluconazole,use,histoplasmosis
fluconazole,use,cryptococcal meningitis
fluconazole,use,cryptococcosis
fluconazole,use,candidiasis
fluconazole,use,blastomycosis
fluconazole,use,urinary tract infection
fluconazole,use,coccidioidomycosis
adalimumab,use,idiopathic
adalimumab,use,reactive arthritis
adalimumab,use,rheumatoid arthritis
adalimumab,use,iritis
adalimumab,use,arthritis
adalimumab,use,spondylitis
adalimumab,use,ankylosing spondylitis
adalimumab,use,osteoarthritis susceptibility 1
adalimumab,use,colitis
adalimumab,use,Guttate psoriasis
adalimumab,use,irritable bowel syndrome
adalimumab,use,Behçet's disease
adalimumab,use,pyoderma gangrenosum
adalimumab,use,granuloma annulare
adalimumab,use,arthropathy
adalimumab,use,ulcerative colitis
adalimumab,use,Sjögren's syndrome
adalimumab,use,polyarthritis
adalimumab,use,pityriasis rubra pilaris
adalimumab,use,pain
adalimumab,use,uveitis
oxytetracycline,use,rickettsiosis
oxytetracycline,use,acne
oxytetracycline,use,gram-negative bacterial infection
oxytetracycline,use,chlamydia infection
oxytetracycline,use,gonorrhea
vardenafil,use,erectile ED
vardenafil,use,dysfunction ED
vardenafil,use,function problems
vardenafil,use,erectile dysfunction
butenafine,use,Tinea
butenafine,use,foot
butenafine,use,ringworm
butenafine,use,skin infections
butenafine,use,pityriasis versicolor
butenafine,use,tinea pedis
mometasone,use,sinusitis
mometasone,use,seasonal allergic rhinitis
mometasone,use,paranasal sinus disease
mometasone,use,rhinitis
mometasone,use,nasal polyps
acetaminophen/tramadol,use,flu
acetaminophen/tramadol,use,sinusitis
acetaminophen/tramadol,use,breathing illnesses
acetaminophen/tramadol,use,fibromyalgia
acetaminophen/tramadol,use,allergies
β-lactulose,use,hepatic coma
β-lactulose,use,hepatic encephalopathy
β-lactulose,use,constipation
brinzolamide,use,open-angle glaucoma
brinzolamide,use,ocular hypertension
brinzolamide,use,pressure
brinzolamide,use,glaucoma type
brinzolamide,use,angle type
brinzolamide,use,glaucoma
rofecoxib,use,pain
rofecoxib,use,osteoarthritis
sulindac,use,rheumatoid arthritis
sulindac,use,gout attack
sulindac,use,ankylosing spondylitis
sulindac,use,enthesopathy
sulindac,use,inflammation
sulindac,use,osteoarthritis
dichlorphenamide,use,muscle movement
dichlorphenamide,use,condition
dichlorphenamide,use,attacks
dichlorphenamide,use,hyperkalemic periodic paralysis
dichlorphenamide,use,loss
dichlorphenamide,use,glaucoma
dichlorphenamide,use,muscle weakness
dichlorphenamide,use,hypokalemic periodic paralysis
dalbavancin b0,use,cellulitis
dalbavancin b0,use,skin
dalbavancin b0,use,infections
crystal violet,use,chronic mucocutaneous candidiasis
crystal violet,use,vulvovaginal candidiasis
crystal violet,use,cutaneous candidiasis
crystal violet,use,skin infection
calcium chloride,use,cardiac arrest
calcium chloride,use,tetany
leflunomide,use,rheumatoid arthritis
leflunomide,use,arthritis
cabergoline,use,Parkinson's disease
cabergoline,use,prolactinoma
cabergoline,use,hyperprolactinemia
cabergoline,use,prolactin producing pituitary tumor
cabergoline,use,benign neoplasm of pituitary gland
gallium nitrate,use,hypercalcemia
pergolide,use,Tourette syndrome
pergolide,use,Parkinson's disease
cyclosporine,use,myelodysplastic syndrome
cyclosporine,use,rheumatoid arthritis
cyclosporine,use,interstitial lung disease
cyclosporine,use,autoimmune disease
cyclosporine,use,liver
cyclosporine,use,erythroblastopenia
cyclosporine,use,graft-versus-host disease
cyclosporine,use,heart transplant
cyclosporine,use,acropustulosis
cyclosporine,use,kidney
cyclosporine,use,focal segmental glomerulosclerosis
cyclosporine,use,Behçet's disease
cyclosporine,use,systemic lupus erythematosus
cyclosporine,use,nephrotic syndrome
cyclosporine,use,myasthenia gravis
cyclosporine,use,Sjögren's syndrome
cyclosporine,use,organ rejection
cyclosporine,use,membranous glomerulonephritis
Icodextrin,use,end stage renal failure
Icodextrin,use,anasarca
floxuridine,use,stomach cancer
floxuridine,use,large intestine cancer
ethynodiol diacetate,use,pregnancy
ethynodiol diacetate,use,hormone medication
ethynodiol diacetate,use,endometriosis
ethynodiol diacetate,use,hypogonadism
Siltuximab,use,disease MCD
Siltuximab,use,herpes infections
Siltuximab,use,Castleman's disease
Siltuximab,use,HIV
melatonin,use,term treatment
melatonin,use,cycle disorders
melatonin,use,time changes
melatonin,use,trouble
melatonin,use,jet lag
boceprevir,use,hepatitis C
boceprevir,use,liver cirrhosis
Nystatin,use,chronic mucocutaneous candidiasis
Nystatin,use,vulvovaginal candidiasis
Nystatin,use,oral candidiasis
Nystatin,use,skin infections
Nystatin,use,cutaneous candidiasis
Nystatin,use,candidiasis
torsemide,use,liver disease
torsemide,use,arterial hypertension
torsemide,use,congestive heart failure
torsemide,use,liver cirrhosis
torsemide,use,anasarca
torsemide,use,nephrotic syndrome
torsemide,use,chronic kidney disease
torsemide,use,pulmonary edema
glyburide,use,blood sugar
glyburide,use,maturity-onset diabetes of the young type 2
glyburide,use,program
glyburide,use,diabetes
Daclizumab,use,relapsing-remitting multiple sclerosis
Daclizumab,use,graft-versus-host disease
Daclizumab,use,multiple sclerosis
Hydrochlorothiazide / valsartan,use,arterial hypertension
Hydrochlorothiazide / valsartan,use,hydrochlorothiazide
Hydrochlorothiazide / valsartan,use,ACE inhibitor
oxymetholone,use,blood cell
oxymetholone,use,anemia
oxymetholone,use,cell count
propantheline,use,pancreatitis
propantheline,use,intestinal disease
propantheline,use,spasm
propantheline,use,irritable bowel syndrome
propantheline,use,peptic ulcer disease
propantheline,use,bladder disease
propantheline,use,urethral disease
cidoxepin,use,anxiety disorder
cidoxepin,use,neurotic disorder
cidoxepin,use,atopic dermatitis
cidoxepin,use,insomnia
cidoxepin,use,pain
empagliflozin,use,type-1 diabetes
empagliflozin,use,metformin
empagliflozin,use,linagliptin
dulaglutide,use,blood sugar
dulaglutide,use,type-1 diabetes
dulaglutide,use,glucose intolerance
dulaglutide,use,program
dulaglutide,use,diabetes
glycopyrrolate,use,emphysema
glycopyrrolate,use,term medication
glycopyrrolate,use,bronchitis
glycopyrrolate,use,lung disease
glycopyrrolate,use,peptic ulcer disease
glycopyrrolate,use,disease
glycopyrrolate,use,chronic obstructive pulmonary disease
nefazodone,use,mental depression
nefazodone,use,depression
nefazodone,use,neurotic disorder
nefazodone,use,post-traumatic stress disorder
mycophenolate mofetil,use,bullous pemphigoid
mycophenolate mofetil,use,interstitial lung disease
mycophenolate mofetil,use,autoimmune hepatitis
mycophenolate mofetil,use,neuromyelitis optica
mycophenolate mofetil,use,organ
mycophenolate mofetil,use,lupus nephritis
mycophenolate mofetil,use,granulomatosis with polyangiitis
mycophenolate mofetil,use,graft-versus-host disease
mycophenolate mofetil,use,acropustulosis
mycophenolate mofetil,use,lipoid nephrosis
mycophenolate mofetil,use,nephrotic syndrome
mycophenolate mofetil,use,polymyositis
mycophenolate mofetil,use,IgA glomerulonephritis
mycophenolate mofetil,use,myasthenia gravis
mycophenolate mofetil,use,heart
mycophenolate mofetil,use,membranous glomerulonephritis
mycophenolate mofetil,use,body
ethotoin,use,visual epilepsy
ethotoin,use,epilepsy
naltrexone,use,opiate dependence
naltrexone,use,alcohol abuse
naltrexone,use,substance abuse
naltrexone,use,non-controlled substance abuse
naltrexone,use,constipation
finafloxacin,use,otitis externa
bromocriptine,use,Parkinson's disease
bromocriptine,use,neuroleptic malignant syndrome
bromocriptine,use,infertility
bromocriptine,use,prolactinoma
bromocriptine,use,hyperprolactinemia
bromocriptine,use,prolactin producing pituitary tumor
bromocriptine,use,amenorrhea
bromocriptine,use,acromegaly
bromocriptine,use,hypogonadism
Bivalirudin,use,unstable angina
L-carbocysteine,use,chronic obstructive pulmonary disease
enfuvirtide,use,HIV medications
enfuvirtide,use,HIV infection
enfuvirtide,use,human immunodeficiency virus infectious disease
enfuvirtide,use,HIV/AIDS
acrivastine,use,flu
acrivastine,use,sinusitis
acrivastine,use,breathing illnesses
acrivastine,use,urticaria
acrivastine,use,allergies
Pramlintide,use,blood sugar
Pramlintide,use,type-1 diabetes
Pramlintide,use,maturity-onset diabetes of the young type 2
Pramlintide,use,mealtime insulin
Pramlintide,use,program
Pramlintide,use,diabetes
gemfibrozil,use,coronary artery disease
gemfibrozil,use,arteriosclerosis
gemfibrozil,use,hypertriglyceridemia
gemfibrozil,use,familial hyperlipidemia
pimecrolimus,use,eczema
pimecrolimus,use,skin conditions
pimecrolimus,use,atopic dermatitis
pimecrolimus,use,eczema medications
amphotericin B,use,chronic mucocutaneous candidiasis
amphotericin B,use,fungal infectious disease
amphotericin B,use,visceral leishmaniasis
amphotericin B,use,fungal meningitis
amphotericin B,use,paracoccidioidomycosis
amphotericin B,use,cystitis
amphotericin B,use,histoplasmosis
amphotericin B,use,cryptococcosis
amphotericin B,use,peritonitis
amphotericin B,use,aspergillosis
amphotericin B,use,cutaneous candidiasis
amphotericin B,use,infections
amphotericin B,use,sporotrichosis
amphotericin B,use,candidiasis
amphotericin B,use,entomophthoramycosis
amphotericin B,use,blastomycosis
amphotericin B,use,neutropenia
amphotericin B,use,urinary tract infection
amphotericin B,use,coccidioidomycosis
Secukinumab,use,arthritis
Secukinumab,use,ankylosing spondylitis
Secukinumab,use,plaque psoriasis
Secukinumab,use,spondyloarthritis
Secukinumab,use,spine
minocycline,use,anthrax
minocycline,use,meningitis
minocycline,use,periodontal disease
minocycline,use,rosacea
minocycline,use,adult disease
minocycline,use,periodontitis
minocycline,use,gingivitis
minocycline,use,brucellosis
minocycline,use,acne
minocycline,use,gram-negative bacterial infection
minocycline,use,gum disease
minocycline,use,amebiasis
simeprevir,use,hepatitis C
simeprevir,use,liver cirrhosis
telmisartan,use,arterial hypertension
telmisartan,use,congestive heart failure
telmisartan,use,blood pressure
cefoperazone,use,female reproductive system disease
cefoperazone,use,staphylococcal infection
cefoperazone,use,infectious bone disease
cefoperazone,use,Pseudomonas infection
cefoperazone,use,gram-negative bacterial infection
cefoperazone,use,upper respiratory tract infection
cefoperazone,use,Escherichia coli infectious disease
cefoperazone,use,Serratia infection
cefoperazone,use,bacterial pneumonia
cefoperazone,use,urinary tract infection
amlodipine/valsartan,use,arterial hypertension
amlodipine/valsartan,use,blood pressure
Sodium tetradecyl sulfate,use,varicose veins
Abatacept,use,arthritis
Abatacept,use,tissue
Abatacept,use,defense system
Abatacept,use,polyarthritis
tegaserod,use,women
tegaserod,use,functional gastrointestinal disorder
tegaserod,use,bowel syndrome
tegaserod,use,constipation
tegaserod,use,disorder
ceritinib,use,non-small-cell lung carcinoma
ceritinib,use,lung carcinoma in situ
nizatidine,use,Zollinger-Ellison syndrome
nizatidine,use,heartburn
nizatidine,use,peptic esophagitis
nizatidine,use,gastric ulcer
nizatidine,use,gastroesophageal reflux disease
nizatidine,use,duodenal ulcer
nizatidine,use,urticaria
nizatidine,use,arterial occlusive disease
nizatidine,use,indigestion
nitrofurantoin,use,cystitis
nitrofurantoin,use,gram-negative bacterial infection
nitrofurantoin,use,urinary tract infection
amobarbital,use,status epilepticus
amobarbital,use,visual epilepsy
amobarbital,use,anxiety disorder
amobarbital,use,insomnia
luliconazole,use,tinea cruris
luliconazole,use,foot
luliconazole,use,ringworm
luliconazole,use,tinea corporis
luliconazole,use,skin infections
luliconazole,use,jock itch
luliconazole,use,tinea pedis
eliglustat,use,term treatment
eliglustat,use,problem
eliglustat,use,Gaucher's disease
alpha-tocopherol,use,hemolytic anemia
alpha-tocopherol,use,early-onset Alzheimer's disease
salicylic acid,use,common wart
salicylic acid,use,acne
salicylic acid,use,seborrhoeic dermatitis
salicylic acid,use,acropustulosis
salicylic acid,use,scalp dermatosis
quinine,use,babesiosis
quinine,use,cramp
quinine,use,Plasmodium falciparum malaria
triazolam,use,insomnia
triazolam,use,sleep-wake disorder
trimipramine,use,depression
trimipramine,use,neurotic disorder
buclizine,use,vomiting
buclizine,use,central nervous system origin vertigo
metformin,use,blood sugar
metformin,use,maturity-onset diabetes of the young type 2
metformin,use,exercise
metformin,use,program
metformin,use,hyperglycemia
idarubicin,use,breast cancer
idarubicin,use,acute myeloid leukemia
idarubicin,use,acute promyelocytic leukemia
idarubicin,use,lymphoid leukemia
idarubicin,use,chronic myeloid leukemia
idarubicin,use,cancer
ethacrynic acid,use,urine
ethacrynic acid,use,liver disease
ethacrynic acid,use,arterial hypertension
ethacrynic acid,use,kidneys
ethacrynic acid,use,amount
ethacrynic acid,use,congestive heart failure
ethacrynic acid,use,liver cirrhosis
ethacrynic acid,use,anasarca
ethacrynic acid,use,water pill
ethacrynic acid,use,nephrotic syndrome
ethacrynic acid,use,chronic kidney disease
ethacrynic acid,use,pulmonary edema
deslanoside,use,atrial fibrillation
deslanoside,use,supraventricular tachycardia
deslanoside,use,congestive heart failure
D-penicillamine,use,rheumatoid arthritis
D-penicillamine,use,arthritis
D-penicillamine,use,brain
D-penicillamine,use,damage
D-penicillamine,use,Wilson disease
D-penicillamine,use,organs
D-penicillamine,use,liver
D-penicillamine,use,cystinuria
D-penicillamine,use,copper
D-penicillamine,use,mercury poisoning
D-penicillamine,use,primary biliary cirrhosis
D-penicillamine,use,kidney stones
D-penicillamine,use,disorder
D-penicillamine,use,lead poisoning
D-penicillamine,use,body
cimetidine,use,Zollinger-Ellison syndrome
cimetidine,use,heartburn
cimetidine,use,peptic esophagitis
cimetidine,use,gastric ulcer
cimetidine,use,gastroesophageal reflux disease
cimetidine,use,duodenal ulcer
cimetidine,use,urticaria
cimetidine,use,arterial occlusive disease
cimetidine,use,indigestion
rivaroxaban,use,atrial fibrillation
rivaroxaban,use,thrombophilia
rivaroxaban,use,heart disease
rivaroxaban,use,knee
rivaroxaban,use,thrombosis
rivaroxaban,use,heartbeat
rivaroxaban,use,replacement surgery
rivaroxaban,use,cerebral infarction
rivaroxaban,use,arterial hypertension
rivaroxaban,use,blood clots
rivaroxaban,use,pulmonary embolism
rivaroxaban,use,congestive heart failure
rivaroxaban,use,heart arrhythmia
rivaroxaban,use,transient cerebral isolation
rivaroxaban,use,atrial flutter
rivaroxaban,use,thrombophlebitis
rivaroxaban,use,hematopoietic system diseases
ertapenem,use,bacteroides infectious disease
ertapenem,use,pyelonephritis
ertapenem,use,sepsis
ertapenem,use,infections
ertapenem,use,upper respiratory tract infection
ertapenem,use,Escherichia coli infectious disease
ertapenem,use,skin infection
ertapenem,use,urinary tract infection
tamoxifen,use,breast cancer
tamoxifen,use,infant gynecomastia
tamoxifen,use,pancreatic cancer
cerivastatin,use,coronary artery disease
cerivastatin,use,arteriosclerosis
cerivastatin,use,hypertriglyceridemia
cerivastatin,use,familial hyperlipidemia
ledipasvir/sofosbuvir,use,hepatitis C
ledipasvir/sofosbuvir,use,hepatitis
ledipasvir/sofosbuvir,use,liver cirrhosis
anakinra,use,rheumatoid arthritis
anakinra,use,arthritis
anakinra,use,systemic-onset juvenile idiopathic arthritis
anakinra,use,pericarditis
bacitracin a,use,staphylococcal infection
bacitracin a,use,Clostridium difficile colitis
bacitracin a,use,burns
bacitracin a,use,skin infections
bacitracin a,use,skin disease
