subject,predicate,object
" ""sclerosing encapsulating peritonitis"" ",Cause," ""peritoneal dialysis"" "
" ""tamoxifen-related endometrial lesion"" ",Cause," ""tamoxifen"" "
" ""cryptococcosis"" ",Cause," ""Cryptococcus neoformans"" "
" ""dicrocoeliasis"" ",Cause," ""Dicrocoelium"" "
" ""hyperinsulinemia"" ",Cause," ""Hyperinsulinism"" "
" ""cholera"" ",Cause," ""Vibrio cholerae"" "
" ""parasitic protozoa infectious disease"" ",Cause," ""Protozoa"" "
" ""goat milk allergy"" ",Cause," ""goat milk"" "
" ""mercury poisoning"" ",Cause," ""mercury"" "
" ""malaria"" ",Cause," ""Plasmodium falciparum"" "
" ""asphyxia neonatorum"" ",Cause," ""placental insufficiency"" "
" ""gluten-related disorder"" ",Cause," ""maida flour"" "
" ""periodontitis"" ",Cause," ""Tannerella forsythia"" "
" ""legionnaires' disease"" ",Cause," ""Legionella pneumophila"" "
" ""periventricular leukomalacia"" ",Cause," ""preterm birth"" "
" ""pneumococcal pneumonia"" ",Cause," ""pneumococcal infection"" "
" ""wheat allergy"" ",Cause," ""Triticum"" "
" ""withdrawal symptom"" ",Cause," ""drug withdrawal"" "
" ""conductive hearing loss"" ",Cause," ""middle ear anomaly"" "
" ""gastroenteritis"" ",Cause," ""rotavirus"" "
" ""extrinsic allergic alveolitis"" ",Cause," ""pulmonary sensitization"" "
" ""epiglottitis"" ",Cause," ""Haemophilus influenzae"" "
" ""meningitis"" ",Cause," ""Haemophilus influenzae"" "
" ""diphyllobothriasis"" ",Cause," ""Diphyllobothrium hians"" "
" ""brucellosis"" ",Cause," ""Brucella"" "
" ""portal hypertension"" ",Cause," ""portal vein thrombosis"" "
" ""opioid withdrawal syndrome"" ",Cause," ""opioid withdrawal"" "
" ""silicosis"" ",Cause," ""exposure to silica dust"" "
" ""nutmeg liver"" ",Cause," ""congestive heart failure"" "
" ""echinococcosis"" ",Cause," ""Echinococcus granulosus"" "
" ""granuloma inguinale"" ",Cause," ""Klebsiella granulomatis"" "
" ""dracunculiasis"" ",Cause," ""Dracunculus medinensis"" "
" ""meningitis"" ",Cause," ""Listeria monocytogenes"" "
" ""paratyphoid fever"" ",Cause," ""Salmonella paratyphi B"" "
" ""tree nut allergy"" ",Cause," ""tree nut"" "
" ""tetanus"" ",Cause," ""Clostridium tetani"" "
" ""Chagas disease"" ",Cause," ""Trypanosoma cruzi"" "
" ""arteriosclerosis"" ",Cause," ""tobacco smoking"" "
" ""nicotine dependence"" ",Cause," ""tobacco smoking"" "
" ""lung cancer"" ",Cause," ""tobacco smoking"" "
" ""hepatitis E"" ",Cause," ""hepatitis E virus"" "
" ""hepatitis"" ",Cause," ""hepatitis E virus"" "
" ""ehrlichiosis"" ",Cause," ""Ehrlichia chaffeensis"" "
" ""chromosomal disease"" ",Cause," ""pathology"" "
" ""ventricular fibrillation"" ",Cause," ""myocardial infarction"" "
" ""psychoorganic syndrome"" ",Cause," ""head injury"" "
" ""Chemical pneumonitis"" ",Cause," ""perfluorooctanoic acid"" "
" ""psychoorganic syndrome"" ",Cause," ""Alzheimer's disease"" "
" ""immune-mediated necrotizing myopathy"" ",Cause," ""statin"" "
" ""dissociative identity disorder"" ",Cause," ""psychological trauma"" "
" ""Disease due to Armillifer"" ",Cause," ""Armillifer"" "
" ""vestibular neuronitis"" ",Cause," ""herpes simplex"" "
" ""thyroid cancer"" ",Cause," ""multiple endocrine neoplasia type 2A"" "
" ""Gyrodactylus salaris infection"" ",Cause," ""Gyrodactylus salaris"" "
" ""vitamin B12 deficiency anemia"" ",Cause," ""vitamin B12 deficiency"" "
" ""pernicious anemia"" ",Cause," ""vitamin B12 deficiency"" "
" ""exanthema subitum"" ",Cause," ""Human herpesvirus 6"" "
" ""Purple glove syndrome"" ",Cause," ""phenytoin"" "
" ""Queensland tick typhus"" ",Cause," ""Rickettsia australis"" "
" ""Zirconium granuloma"" ",Cause," ""zirconium exposure"" "
" ""spinal stenosis"" ",Cause," ""spinal cord neoplasm"" "
" ""babesiosis"" ",Cause," ""Babesia"" "
" ""insufficiency fracture"" ",Cause," ""osteomalacia"" "
" ""hepatitis"" ",Cause," ""alcoholism"" "
" ""liver cirrhosis"" ",Cause," ""alcoholism"" "
" ""lung cancer"" ",Cause," ""asbestosis"" "
" ""gallamine allergy"" ",Cause," ""gallamine triethiodide"" "
" ""frontal lobe disorder"" ",Cause," ""lobotomy"" "
" ""psychoorganic syndrome"" ",Cause," ""Pick disease"" "
" ""arteriosclerosis"" ",Cause," ""man"" "
" ""lewisite shock"" ",Cause," ""lewisite exposure"" "
" ""stannosis"" ",Cause," ""inhalation"" "
" ""spirochetal diseases"" ",Cause," ""Spirochaetales"" "
" ""periodontitis"" ",Cause," ""Eubacterium nodatum"" "
" ""melioidosis"" ",Cause," ""Burkholderia pseudomallei"" "
" ""xanthoma"" ",Cause," ""foam cell"" "
" ""fasciolopsiasis"" ",Cause," ""Fasciolopsis buski"" "
" ""peptic ulcer disease"" ",Cause," ""Helicobacter pylori infectious disease"" "
" ""trichinosis"" ",Cause," ""Trichinella nativa"" "
" ""Sheehan's syndrome"" ",Cause," ""bleeding"" "
" ""tinea nigra"" ",Cause," ""Hortaea werneckii"" "
" ""gonorrhea"" ",Cause," ""Neisseria gonorrhoeae"" "
" ""proctitis"" ",Cause," ""Neisseria gonorrhoeae"" "
" ""Creutzfeldt-Jakob disease"" ",Cause," ""prion"" "
" ""transmissible spongiform encephalopathy"" ",Cause," ""prion"" "
" ""trichostrongyloidosis"" ",Cause," ""Ostertagia circumcincta"" "
" ""Hashimoto's encephalopathy"" ",Cause," ""chronic thyroiditis"" "
" ""bovine virus diarrhea"" ",Cause," ""Bovine viral diarrhea virus 1"" "
" ""diphyllobothriasis"" ",Cause," ""Diphyllobothrium"" "
" ""paratyphoid fever"" ",Cause," ""Salmonella paratyphi C"" "
" ""apricot allergy"" ",Cause," ""apricot"" "
" ""abdominal baldness"" ",Cause," ""liver cirrhosis"" "
" ""liver cancer"" ",Cause," ""liver cirrhosis"" "
" ""Caput medusae"" ",Cause," ""liver cirrhosis"" "
" ""portal hypertension"" ",Cause," ""liver cirrhosis"" "
" ""trichostrongyloidosis"" ",Cause," ""Trichostrongylus skrjabini"" "
" ""periodontitis"" ",Cause," ""Eikenella corrodens"" "
" ""periodontitis"" ",Cause," ""Enterococcus faecalis V583"" "
" ""dissociative identity disorder"" ",Cause," ""Repeated Trauma"" "
" ""ceftriaxone allergy"" ",Cause," ""ceftriaxone"" "
" ""African trypanosomiasis"" ",Cause," ""Trypanosoma brucei rhodesiense"" "
" ""intermittent claudication"" ",Cause," ""thromboangiitis obliterans"" "
" ""leishmaniasis"" ",Cause," ""Leishmania"" "
" ""cancer"" ",Cause," ""somatic mutation"" "
" ""wheat allergy"" ",Cause," ""wheat"" "
" ""neurogenic bladder"" ",Cause," ""neurological disorder"" "
" ""anthrax"" ",Cause," ""Bacillus anthracis"" "
" ""combat disorder"" ",Cause," ""combat disorder"" "
" ""meningitis"" ",Cause," ""Neisseria meningitidis"" "
" ""valproic acid antenatal infection"" ",Cause," ""valproic acid"" "
" ""rhinosporidiosis"" ",Cause," ""Rhinosporidium seeberi"" "
" ""Toluene toxicity"" ",Cause," ""toluene"" "
" ""poliomyelitis"" ",Cause," ""poliovirus"" "
" ""rainbow trout allergy"" ",Cause," ""Rainbow trout"" "
" ""isoniazide allergy"" ",Cause," ""isoniazid"" "
" ""major depressive disorders"" ",Cause," ""environmental factor"" "
" ""ventricular fibrillation"" ",Cause," ""Brugada syndrome"" "
" ""mental disorder"" ",Cause," ""causes of mental disorders"" "
" ""nephritis"" ",Cause," ""systemic lupus erythematosus"" "
" ""chikungunya"" ",Cause," ""Chikungunya virus"" "
" ""ventricular fibrillation"" ",Cause," ""long QT syndrome"" "
" ""tubo-ovarian abscess"" ",Cause," ""pelvic inflammatory diseases"" "
" ""keratomalacia"" ",Cause," ""vitamin A deficiency"" "
" ""malaria"" ",Cause," ""Plasmodium ovale"" "
" ""esophageal varix"" ",Cause," ""portal hypertension"" "
" ""leprosy"" ",Cause," ""Mycobacterium leprae"" "
" ""arthritis mutilans"" ",Cause," ""psoriatic arthritis"" "
" ""Marburg virus disease"" ",Cause," ""Ravn virus"" "
" ""brucellosis"" ",Cause," ""Brucella abortus"" "
" ""tree nut allergy"" ",Cause," ""nut"" "
" ""mumps"" ",Cause," ""mumps virus"" "
" ""transfusion hemosiderosis"" ",Cause," ""blood transfusion"" "
" ""erethism"" ",Cause," ""mercury poisoning"" "
" ""mercurial erythema"" ",Cause," ""mercury poisoning"" "
" ""Acrodynia"" ",Cause," ""mercury poisoning"" "
" ""brucellosis"" ",Cause," ""Brucella melitensis"" "
" ""Chapare hemorrhagic fever"" ",Cause," ""Chapare virus"" "
" ""liver cirrhosis"" ",Cause," ""HFE hereditary haemochromatosis"" "
" ""jet lag"" ",Cause," ""change"" "
" ""asphyxia neonatorum"" ",Cause," ""infant respiratory distress syndrome"" "
" ""bacterial sepsis"" ",Cause," ""bacteremia"" "
" ""dicrocoeliasis"" ",Cause," ""Dicrocoelium dendriticum"" "
" ""amebiasis"" ",Cause," ""Entamoeba histolytica"" "
" ""byssinosis"" ",Cause," ""exposure to cotton dust"" "
" ""intracranial hypotension"" ",Cause," ""cerebrospinal fluid leak"" "
" ""African trypanosomiasis"" ",Cause," ""Trypanosoma brucei"" "
" ""brucellosis"" ",Cause," ""Brucella suis"" "
" ""nickel allergic contact dermatitis"" ",Cause," ""nickel"" "
" ""food allergy"" ",Cause," ""food"" "
" ""boutonneuse fever"" ",Cause," ""Rickettsia conorii"" "
" ""endogenous intoxication"" ",Cause," ""inherited metabolic disorder"" "
" ""Q3508749"" ",Cause," ""solvent exposure"" "
" ""foodborne illness"" ",Cause," ""food-borne transmission"" "
" ""distomatosis"" ",Cause," ""Trematoda"" "
" ""arteriosclerosis"" ",Cause," ""aging"" "
" ""Aspiration pneumonitis"" ",Cause," ""Respiratory Aspiration of Gastric Contents"" "
" ""short QT syndrome"" ",Cause," ""mutation"" "
" ""malignant hyperthermia"" ",Cause," ""mutation"" "
" ""glycogen storage disease IV"" ",Cause," ""mutation"" "
" ""Duchenne muscular dystrophy"" ",Cause," ""mutation"" "
" ""CADASIL"" ",Cause," ""mutation"" "
" ""Emery-Dreifuss muscular dystrophy"" ",Cause," ""mutation"" "
" ""facioscapulohumeral muscular dystrophy"" ",Cause," ""mutation"" "
" ""myotonic dystrophy"" ",Cause," ""mutation"" "
" ""Charcot–Marie–Tooth disease"" ",Cause," ""mutation"" "
" ""hypokalemic periodic paralysis"" ",Cause," ""mutation"" "
" ""limb-girdle muscular dystrophy"" ",Cause," ""mutation"" "
" ""Becker muscular dystrophy"" ",Cause," ""mutation"" "
" ""hyperkalemic periodic paralysis"" ",Cause," ""mutation"" "
" ""cerebral hypoxia"" ",Cause," ""brain ischemia"" "
" ""male infertility"" ",Cause," ""oligospermia"" "
" ""cold injury"" ",Cause," ""cold"" "
" ""Brugia malayi filariasis"" ",Cause," ""Brugia malayi"" "
" ""kernicterus due to isoimmunization"" ",Cause," ""neonatal alloimmune disease"" "
" ""syringomyelia"" ",Cause," ""Arnold-Chiari malformation"" "
" ""malaria"" ",Cause," ""Plasmodium knowlesi"" "
" ""Trichomonas tenax trichomoniasis"" ",Cause," ""Trichomonas tenax"" "
" ""cerebral palsy"" ",Cause," ""hypoxia"" "
" ""beta-lactam allergy"" ",Cause," ""β-lactam antibiotic"" "
" ""yaws"" ",Cause," ""Treponema pertenue"" "
" ""bacterial pneumonia"" ",Cause," ""bacteria"" "
" ""Q98404923"" ",Cause," ""bacteria"" "
" ""dissociative identity disorder"" ",Cause," ""Childhood trauma"" "
" ""schistosomiasis"" ",Cause," ""Schistosoma"" "
" ""egg allergy"" ",Cause," ""egg"" "
" ""post-traumatic stress disorder"" ",Cause," ""war"" "
" ""plague"" ",Cause," ""Yersinia pestis"" "
" ""bubonic plague"" ",Cause," ""Yersinia pestis"" "
" ""tauopathy"" ",Cause," ""Microtubule associated protein tau"" "
" ""pollen allergy"" ",Cause," ""pollen"" "
" ""Bolivian hemorrhagic fever"" ",Cause," ""Machupo virus"" "
" ""X-linked recessive disease"" ",Cause," ""X-linked recessive"" "
" ""meningitis"" ",Cause," ""Streptococcus pneumoniae"" "
" ""leptospirosis"" ",Cause," ""Leptospira interrogans serovar Lai str. 56601"" "
" ""substance-related disorder"" ",Cause," ""psychotropic drug"" "
" ""cryptosporidiosis"" ",Cause," ""Cryptosporidium"" "
" ""lung cancer"" ",Cause," ""air pollution"" "
" ""trichostrongyloidosis"" ",Cause," ""Ostertagia ostertagi"" "
" ""shigellosis"" ",Cause," ""Shigella boydii"" "
" ""dumping syndrome"" ",Cause," ""gastroenterostomy"" "
" ""shigellosis"" ",Cause," ""Shigella flexneri"" "
" ""hepatitis A"" ",Cause," ""Hepatitis A virus"" "
" ""hepatitis"" ",Cause," ""Hepatitis A virus"" "
" ""Clutton's joints"" ",Cause," ""congenital syphilis"" "
" ""postgastrectomy syndrome"" ",Cause," ""side effect"" "
" ""typhus"" ",Cause," ""Rickettsia"" "
" ""sarcocystosis"" ",Cause," ""Sarcocystis"" "
" ""infectious disease"" ",Cause," ""pathogen"" "
" ""leprosy"" ",Cause," ""Mycobacterium lepromatosis"" "
" ""primary amebic meningoencephalitis"" ",Cause," ""Naegleria fowleri"" "
" ""periodontitis"" ",Cause," ""Prevotella nigrescens"" "
" ""sennetsu fever"" ",Cause," ""Neorickettsia sennetsu"" "
" ""trichostrongyloidosis"" ",Cause," ""Mecistocirrus digitatus"" "
" ""Ked itch"" ",Cause," ""Melophagus ovinus"" "
" ""snakebite"" ",Cause," ""animal attack"" "
" ""Japanese encephalitis"" ",Cause," ""Japanese encephalitis virus"" "
" ""nutritional deficiency disease"" ",Cause," ""malnutrition"" "
" ""portal hypertension"" ",Cause," ""pericarditis"" "
" ""periodontitis"" ",Cause," ""Actinobacillus actinomycetemcomitans"" "
" ""cataract"" ",Cause," ""vitiligo"" "
" ""duodenal obstruction"" ",Cause," ""Duodenal atresia"" "
" ""seasonal affective disorder"" ",Cause," ""darkness"" "
" ""brucellosis"" ",Cause," ""Brucella neotomae"" "
" ""Brugia malayi filariasis"" ",Cause," ""Brugia timori"" "
" ""trypanosomiasis"" ",Cause," ""2804"" "
" ""diphyllobothriasis"" ",Cause," ""Diphyllobothrium cordatum"" "
" ""intermittent claudication"" ",Cause," ""peripheral artery disease"" "
" ""Huntington disease"" ",Cause," ""trinucleotide repeat expansion"" "
" ""oculopharyngeal muscular dystrophy"" ",Cause," ""trinucleotide repeat expansion"" "
" ""post-traumatic stress disorder"" ",Cause," ""assault"" "
" ""hepatitis B"" ",Cause," ""Hepatitis B virus"" "
" ""hepatitis"" ",Cause," ""Hepatitis B virus"" "
" ""European Foulbrood"" ",Cause," ""Melissococcus plutonius"" "
" ""aspergilloma"" ",Cause," ""Aspergillus fumigatus"" "
" ""malignant hyperthermia"" ",Cause," ""anesthesia"" "
" ""trichostrongyloidosis"" ",Cause," ""Trichostrongylus axei"" "
" ""periodontitis"" ",Cause," ""Porphyromonas gingivalis"" "
" ""anticholinergic toxidrome"" ",Cause," ""anticholinergic"" "
" ""mepivacaine allergy"" ",Cause," ""mepivacaine"" "
" ""steroid diabetes"" ",Cause," ""administration of steroid"" "
" ""African horse sickness"" ",Cause," ""African horse sickness virus"" "
" ""salmonellosis"" ",Cause," ""Salmonella"" "
" ""Grinker myelinopathy"" ",Cause," ""carbon monoxide poisoning"" "
" ""arteriosclerosis"" ",Cause," ""hyperuricemia"" "
" ""sparganosis"" ",Cause," ""Spirometra erinaceieuropaei"" "
" ""X-linked acrogigantism due to Xq26 microduplication"" ",Cause," ""partial duplication of the long arm of chromosome X"" "
" ""infective psychosis"" ",Cause," ""infectious disease"" "
" ""epilepsy"" ",Cause," ""asphyxia neonatorum"" "
" ""neonatal hypoxemia"" ",Cause," ""asphyxia neonatorum"" "
" ""cerebral palsy"" ",Cause," ""asphyxia neonatorum"" "
" ""intellectual disability"" ",Cause," ""asphyxia neonatorum"" "
" ""cercarial dermatitis"" ",Cause," ""Q67207084"" "
" ""thyroid cancer"" ",Cause," ""ionizing radiation"" "
" ""radiation sickness"" ",Cause," ""ionizing radiation"" "
" ""Nipah Virus Infection"" ",Cause," ""Nipah virus"" "
" ""Brazilian hemorrhagic fever"" ",Cause," ""Sabiá virus"" "
" ""Bocavirus infection"" ",Cause," ""human bocavirus"" "
" ""HIV/AIDS"" ",Cause," ""HIV"" "
" ""viral pneumonia"" ",Cause," ""virus"" "
" ""viral infectious disease"" ",Cause," ""virus"" "
" ""meningitis"" ",Cause," ""virus"" "
" ""Q98404923"" ",Cause," ""virus"" "
" ""rubella"" ",Cause," ""Rubella virus"" "
" ""Osteolathyrism"" ",Cause," ""ingestion"" "
" ""entamoebiasis"" ",Cause," ""Entamoeba"" "
" ""mosaic variegated aneuploidy syndrome 1"" ",Cause," ""aneuploidy"" "
" ""foodborne illness"" ",Cause," ""food contamination"" "
" ""intestinal botulism"" ",Cause," ""Clostridium botulinum"" "
" ""wound botulism"" ",Cause," ""Clostridium botulinum"" "
" ""infant botulism"" ",Cause," ""Clostridium botulinum"" "
" ""botulism"" ",Cause," ""Clostridium botulinum"" "
" ""elephantiasis"" ",Cause," ""elephantiasis nostras"" "
" ""trichostrongyloidosis"" ",Cause," ""Trichostrongylus colubriformis"" "
" ""Ancylostoma duodenale ancylostomiasis"" ",Cause," ""Ancylostoma duodenale"" "
" ""gastroenteritis"" ",Cause," ""norovirus"" "
" ""chromosomal deletion syndrome"" ",Cause," ""deletion mutation"" "
" ""loxoscelism"" ",Cause," ""spider bite"" "
" ""Latrodectism"" ",Cause," ""spider bite"" "
" ""aphantasia"" ",Cause," ""t2080766313"" "
" ""peanut allergy"" ",Cause," ""peanut"" "
" ""lead-induced colic"" ",Cause," ""lead poisoning"" "
" ""megaesophagus"" ",Cause," ""achalasia"" "
" ""drug allergy"" ",Cause," ""drug"" "
" ""adiaspiromycosis"" ",Cause," ""Emmonsia parva"" "
" ""norovirus infection"" ",Cause," ""Norwalk virus"" "
" ""von Willebrand's disease"" ",Cause," ""Von Willebrand factor"" "
" ""periodontitis"" ",Cause," ""Parvimonas micra"" "
" ""acid erosion"" ",Cause," ""acid"" "
" ""berylliosis"" ",Cause," ""beryllium"" "
" ""blister beetle dermatitis"" ",Cause," ""Meloidae"" "
" ""cyclosporiasis"" ",Cause," ""Cyclospora cayetanensis"" "
" ""trichostrongyloidosis"" ",Cause," ""Trichostrongylus vitrinus"" "
" ""Sheehan's syndrome"" ",Cause," ""Q20076076"" "
" ""necrobiotic disorders"" ",Cause," ""necrobiosis"" "
" ""blindness"" ",Cause," ""blinding"" "
" ""folic acid deficiency anemia"" ",Cause," ""folate deficiency"" "
" ""trichuriasis"" ",Cause," ""Trichuris trichiura"" "
" ""skin cancer"" ",Cause," ""CMM"" "
" ""dental caries"" ",Cause," ""Streptococcus mutans UA159"" "
" ""latex allergy"" ",Cause," ""latex"" "
" ""Q fever"" ",Cause," ""Coxiella burnetii"" "
" ""sex chromosome disorder"" ",Cause," ""sex chromosome aberration"" "
" ""Hyperglycerolemia"" ",Cause," ""glycerol kinase deficiency"" "
" ""scabies"" ",Cause," ""Sarcoptes scabiei"" "
" ""asphyxia neonatorum"" ",Cause," ""congenital diaphragmatic hernia"" "
" ""asphyxia neonatorum"" ",Cause," ""oligohydramnios"" "
" ""chicken egg allergy"" ",Cause," ""chicken egg allergen"" "
" ""Bing–Neel syndrome"" ",Cause," ""Waldenström's macroglobulinemia"" "
" ""pseudovaginal perineoscrotal hypospadias"" ",Cause," ""5-alpha-reductase deficiency"" "
" ""Q98404923"" ",Cause," ""fungus"" "
" ""bacillary angiomatosis"" ",Cause," ""Bartonella henselae"" "
" ""cat-scratch disease"" ",Cause," ""Bartonella henselae"" "
" ""dirofilariasis"" ",Cause," ""Dirofilaria immitis"" "
" ""Nematode dermatitis"" ",Cause," ""Ancylostoma caninum"" "
" ""lymphogranuloma venereum"" ",Cause," ""Chlamydia trachomatis 434/BU"" "
" ""Behçet's disease"" ",Cause," ""immune system"" "
" ""tuberculosis"" ",Cause," ""Mycobacterium tuberculosis"" "
" ""tauopathy"" ",Cause," ""neurofibrillary tangle"" "
" ""dirofilariasis"" ",Cause," ""Dirofilaria repens"" "
" ""pitted keratolysis"" ",Cause," ""hyperhidrosis"" "
" ""Postictal  twilight state"" ",Cause," ""epilepsy"" "
" ""epileptic seizure"" ",Cause," ""epilepsy"" "
" ""sacbrood"" ",Cause," ""Sacbrood virus"" "
" ""hemarthrosis"" ",Cause," ""hemophilia"" "
" ""cryptosporidiosis"" ",Cause," ""Cryptosporidium muris"" "
" ""liver cirrhosis"" ",Cause," ""Indian childhood cirrhosis"" "
" ""chronic obstructive pulmonary disease"" ",Cause," ""dust"" "
" ""Atlantic cod allergy"" ",Cause," ""Atlantic cod"" "
" ""Calcium channel blocker toxicity"" ",Cause," ""drug overdose"" "
" ""asphyxia neonatorum"" ",Cause," ""intrauterine growth restriction"" "
" ""exposure keratitis"" ",Cause," ""Bell's palsy"" "
" ""Marburg virus disease"" ",Cause," ""Marburg marburgvirus"" "
" ""Q4055928"" ",Cause," ""vitamin deficiency"" "
" ""syphilis"" ",Cause," ""Treponema pallidum"" "
" ""bejel"" ",Cause," ""Treponema pallidum"" "
